product_name_es,quantity,brands,categories,nutrition_data_per,nutrition_data_prepared_per,energy-kcal_value,energy-kcal_unit,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,carbohydrates_unit,sugars_value,sugars_unit,proteins_value,proteins_unit,salt_value,salt_unit,sodium_value,sodium_unit,energy_value,energy_unit,off:food_groups,off:food_groups_tags,off:nova_groups_tags,off:nutriscore_grade,Categoria
Aceitunas Manzanilla rellenas anchoa,50 g,ifa eliges,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Encurtidos, Productos del olivo, Vegetales encurtidos, Aceitunas, Aceitunas verdes, Aceitunas rellenas, Aceitunas verdes rellenas, Aceitunas verdes rellenas de anchoa",100g,100g,146.0,kcal,15.0,g,3.0,g,0.0,g,0.0,g,1.3,g,3.5,g,1.4,g,602.0,kJ,en:salty-and-fatty-products,"en:salty-snacks,en:salty-and-fatty-products",en:4-ultra-processed-food-and-drink-products,d,"Frutas, Verduras y Legumbres"
Cereza,1 Kg,Agrupación de Cooperativas Valle del Jerte,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Cerezas",100g,100g,,,,,,,,,,,,,,,,,,,en:fruits,"en:fruits-and-vegetables,en:fruits",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Uvas blancas y rojas,1 Kg,Coato,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Uvas",100g,100g,,,,,,,,,,,,,,,,,,,en:fruits,"en:fruits-and-vegetables,en:fruits",en:1-unprocessed-or-minimally-processed-foods,unknown,"Frutas, Verduras y Legumbres"
Manzanas Variedad Golden Delicious,2 Kg,Interlazaro,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Manzanas, en:Sweet apples, Manzanas Golden Delicious",100g,100g,,,,,,,,,,,,,,,,,,,en:fruits,"en:fruits-and-vegetables,en:fruits",unknown,unknown,"Frutas, Verduras y Legumbres"
Tomates,1 Kg,mercophal,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Hortalizas, Alimentos frescos, Alimentos de origen vegetal frescos, Tomates y sus productos, Verduras y hortalizas frescas, Tomates, Tomates frescos",100g,100g,,,,,,,,,,,,,,,,,,,en:vegetables,"en:fruits-and-vegetables,en:vegetables",unknown,unknown,"Frutas, Verduras y Legumbres"
Limones,1 Kg,El Limonar de Santomera,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Cítricos, Limones",100g,100g,,,0.0,g,,,3.6,g,,,0.8,g,,,,,69.4,kJ,en:fruits,"en:fruits-and-vegetables,en:fruits",unknown,unknown,"Frutas, Verduras y Legumbres"
Rúcula,70 g,Alteza,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Hortalizas, Verduras de hoja, Rúcula",100g,100g,,,0.2,g,0.1,g,0.7,g,0.6,g,1.6,g,,,,,58.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,unknown,"Frutas, Verduras y Legumbres"
Canónigos,70 g,Alteza,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Hortalizas, Alimentos frescos, Alimentos de origen vegetal frescos, Verduras de hoja, Verduras y hortalizas frescas, Canónigos",100g,100g,,,0.3,g,0.1,g,0.7,g,0.09,g,1.6,g,0.127,g,0.0508,g,51.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Col rizada kale,300 g,Verdcamp Fruits,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Alimentos frescos, Alimentos de origen vegetal frescos, Verduras y hortalizas frescas, Kales",100g,100g,,,,,,,,,,,,,,,,,,,en:vegetables,"en:fruits-and-vegetables,en:vegetables",unknown,unknown,"Frutas, Verduras y Legumbres"
Gazpacho ecológico,1 l,Knorr,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Comidas preparadas, Sopas, Sopas de verduras y hortalizas, Sopas frías, Gazpachos",100g,100g,49.0,kcal,2.8,g,0.4,g,4.4,g,3.3,g,0.9,g,0.79,g,0.316,g,49.0,kcal,en:soups,"en:fruits-and-vegetables,en:soups",en:3-processed-foods,a,Comidas Preparadas y Envasadas
Atún en aceite vegetal,216 g,Nacho,"Productos del mar, en:Fishes and their products, Conservas, Pescados, en:Fatty fishes, Conservas de pescado, Atunes, Atun en conserva, Atún en aceite, Atún en aceite de girasol",100g,100g,372.0,kcal,32.0,g,3.4,g,1.0,g,0.0,g,20.0,g,0.78,g,0.312,g,372.0,kcal,en:fatty-fish,"en:fish-meat-eggs,en:fish-and-seafood,en:fatty-fish",unknown,c,"Pescados, Mariscos y Derivados"
Utopìa Coffee España,500 gm,Utopia,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cafés",100g,100g,,,0.0,g,0.0,g,0.0,g,0.0,g,1.5,g,5.08,g,2.032,g,,,,,unknown,unknown,"Frutas, Verduras y Legumbres"
Mejillones en escabeche,115 g,Gourmet,"Productos del mar, Conservas, en:Specific products, en:Products for specific diets, Molusco, Productos sin gluten, Mejillones, Mejillones enlatados, Mejillones en escabeche",100g,100g,231.0,kcal,18.9,g,5.5,g,5.6,g,0.0,g,9.7,g,1.6,g,0.64,g,959.0,kJ,en:fish-and-seafood,"en:fish-meat-eggs,en:fish-and-seafood",en:3-processed-foods,d,"Pescados, Mariscos y Derivados"
Variado de setas para preparar con verdura,200 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Alimentos frescos, Setas y sus productos, Alimentos de origen vegetal frescos, Setas, Mezclas de setas",100g,100g,,,0.3,g,0.07,g,4.0,g,0.5,g,1.8,g,0.013,g,0.0052,g,130.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Calamares en Salsa Americana,111 g,Boya,"Productos del mar, en:Fishes and their products, Conservas, Pescados, Conservas de pescado, Molusco, Calamares",100g,100g,141.0,kcal,10.7,g,1.25,g,2.0,g,0.0,g,10.3,g,1.45,g,0.58,g,141.0,kcal,en:fish-and-seafood,"en:fish-meat-eggs,en:fish-and-seafood",en:4-ultra-processed-food-and-drink-products,c,"Pescados, Mariscos y Derivados"
Pasteles de gloria de mazapán de Toledo,300g,El Corte Inglés,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Cereales y patatas, Snacks dulces, Dulces, Alimentos festivos, Gastronomía navideña, Dulces de Navidad, Productos de panadería, Pasteles de Gloria, en:Spanish bakery products, Mazapán de Toledo",100g,100g,391.0,kcal,12.6,g,1.1,g,63.5,g,41.0,g,6.0,g,0.03,g,0.012,g,1648.0,kJ,en:sweets,"en:sugary-snacks,en:sweets",en:4-ultra-processed-food-and-drink-products,d,"Cereales, Panadería y Pasta"
aceite de oliva virgen extra ecológico,1 L,Sierra Prieta,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Grasas vegetales, Productos del olivo, Aceites vegetales, Aceites de oliva, Aceites de oliva virgen extra, Aceites de oliva virgen",100g,100g,900.0,kcal,100.0,g,13.0,g,0.0,g,0.0,g,0.0,g,0.0,g,0.0,g,900.0,kcal,en:fats,"en:fats-and-sauces,en:fats",unknown,b,"Aceites, Grasas y Productos Similares"
pan de higo,250g,"Andres Bujaldon Sempere, Andrés","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Snacks dulces, Dulces, Alimentos festivos, Gastronomía navideña, Productos deshidratados, Dulces de Navidad, Alimentos de origen vegetal deshidratados, Panes de higos",100g,100g,316.0,kcal,8.2,g,0.6,g,,,38.0,g,8.5,g,0.4,g,0.16,g,316.0,kcal,en:sweets,"en:sugary-snacks,en:sweets",unknown,c,"Frutas, Verduras y Legumbres"
Mezcla de setas,300 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Alimentos frescos, Setas y sus productos, Alimentos de origen vegetal frescos, Setas, Verduras y hortalizas frescas, Setas frescas, Mezclas de setas",100g,serving,,,0.3,g,0.07,g,4.0,g,0.5,g,1.8,g,0.013,g,0.0052,g,130.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",unknown,a,"Frutas, Verduras y Legumbres"
Germinados de cebolla,95 g,Fanya,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Condimentos, Verduras y hortalizas y sus productos, Plantas culinarias, Alimentos frescos, Alimentos de origen vegetal frescos, Cebollas y derivados, Germinados, Germinados frescos, Germinados de verduras y hortalizas frescos, Germinados de cebolla frescos, en:groceries",100g,serving,,,0.3,g,0.032,g,14.15,g,2.32,g,1.5,g,0.0029,g,0.00116,g,272.95,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Salsas, Condimentos y Aditivos"
Hummus Tradicional,225 g,Taste Shukran,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Condimentos, Untables, Untables vegetales, Untables salados, Untables dulces, Salsas, Salsas para mojar, fr:Pâtes à tartiner, Hummus",100g,serving,,,23.8,g,4.1,g,7.9,g,0.2,g,7.4,g,0.8980026,g,0.35920104,g,1181.0,kJ,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",en:3-processed-foods,c,"Salsas, Condimentos y Aditivos"
Hummus Trufa,225 g,Taste Shukran,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Condimentos, Untables, Untables vegetales, Untables salados, Untables dulces, Salsas, Salsas para mojar, fr:Pâtes à tartiner, Hummus",100g,serving,,,22.3,g,3.7,g,9.0,g,0.5,g,6.8,g,0.98,g,0.392,g,1132.0,kJ,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",en:4-ultra-processed-food-and-drink-products,c,"Salsas, Condimentos y Aditivos"
Hummus Ajo Negro,225 g,Taste Shukran,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Condimentos, Untables, Untables vegetales, Untables salados, Untables dulces, Salsas, Salsas para mojar, fr:Pâtes à tartiner, Hummus",100g,serving,,,23.6,g,3.9,g,8.5,g,0.3,g,7.4,g,0.88,g,0.352,g,1181.0,kJ,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",en:3-processed-foods,c,"Salsas, Condimentos y Aditivos"
Tarta de vainilla,"500 g,",Somosierra,"Postres, Congelados, Postres helados",serving,serving,,,7.5,g,6.5,g,12.5,g,12.0,g,1.4,g,81.28,mg,32.512,mg,513.8,kJ,,,en:4-ultra-processed-food-and-drink-products,e,"Snacks, Dulces y Postres"
Leche entera esterilizada,"1,5 L",Hacendado,"Lácteos, Leches, Leche entera, Leche de vaca, Leche-entera-esterilizada",100g,100g,62.0,kcal,3.6,g,2.4,g,4.5,g,4.5,g,3.0,g,0.13,g,0.052,g,62.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",en:1-unprocessed-or-minimally-processed-foods,c,Lácteos y Derivados
Petit,,siro,,100g,100g,433.0,kcal,9.2,g,4.6,g,79.0,g,22.0,g,7.4,g,1.0,g,0.4,g,433.0,kcal,,,unknown,unknown,Lácteos y Derivados
Queso semicurado,70 g,IberCorte,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Quesos",100g,100g,314.0,kcal,23.0,g,15.0,g,0.5,g,0.0,g,26.0,g,2.0,g,0.8,g,314.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",en:3-processed-foods,e,Lácteos y Derivados
Filetes de caballa del sur,83 g,Boya,"Productos del mar, en:Fishes and their products, Pescados, en:Fatty fishes, Filetes de pescado, Caballa, Filetes De Caballa",100g,100g,186.0,kcal,9.1000003814697,g,2.0299999713898,g,2.0,g,0.0,g,25.0,g,0.55000001192093,g,0.22,g,186.0,kcal,en:fatty-fish,"en:fish-meat-eggs,en:fish-and-seafood,en:fatty-fish",en:3-processed-foods,a,"Pescados, Mariscos y Derivados"
tinto joven,75 cl,,"Bebidas, Bebidas alcohólicas, Vinos, Vinos de España",100g,100g,,,,,,,,,,,,,,,,,,,en:alcoholic-beverages,en:alcoholic-beverages,unknown,not-applicable,Bebidas Alcohólicas
Catalana extra,70 g,sucs.j.pont S.A,"Productos a base de carne, Carnes, Embutidos",100g,100g,151.0,kcal,9.2,g,3.38,g,1.45,g,0.7,g,15.4,g,2.08,g,0.832,g,151.0,kcal,en:processed-meat,"en:fish-meat-eggs,en:processed-meat",en:4-ultra-processed-food-and-drink-products,d,"Carne, Aves y Productos Cárnicos"
Queso curado cortado,0.290,Entrepinares,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Quesos",100g,100g,418.0,kcal,35.0,g,25.0,g,1.7,g,0.5,g,24.0,g,1.8,g,0.72,g,418.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",en:4-ultra-processed-food-and-drink-products,e,Lácteos y Derivados
Yogur sabor limón,500 g,Lacturale,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Postres, Postres lácteos, en:Fermented dairy desserts, Yogures, en:Flavoured fermented dairy desserts, Yogur de leche de vaca, Yogures de sabores",100g,100g,39.0,kcal,0.1,g,0.0,g,5.6,g,2.9,g,4.1,g,0.11,g,0.044,g,39.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",en:4-ultra-processed-food-and-drink-products,a,Lácteos y Derivados
Trompeta negra seca,30 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Productos deshidratados, Setas y sus productos, Alimentos de origen vegetal deshidratados, Setas deshidratadas, Setas trompeta de los muertos deshidratadas",100g,serving,31.0,kcal,0.3,g,0.1,g,4.0,g,0.5,g,1.8,g,0.0,g,0.0,g,31.0,kcal,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Angula del monte seco cantharellus tubaeformis,30 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Productos deshidratados, Setas y sus productos, Alimentos de origen vegetal deshidratados, Setas deshidratadas",100g,serving,31.0,kcal,0.3,g,0.1,g,4.0,g,0.5,g,1.8,g,0.0,g,0.0,g,130.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",unknown,a,"Frutas, Verduras y Legumbres"
Garbanzos,1 kg,La Cochura,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Leguminosas y derivados, Leguminosas, Semillas, Granos de leguminosas, Legumbres secas, Garbanzos",100g,100g,362.0,kcal,6.9,g,0.8,g,48.9,g,5.2,g,21.0,g,0.1,g,0.04,g,362.0,kcal,en:legumes,"en:cereals-and-potatoes,en:legumes",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Germinados Eco Brócoli,50 g,GutBio,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Hortalizas, Alimentos frescos, Alimentos de origen vegetal frescos, Germinados, Germinados frescos, Brócolis",100g,serving,,,,,,,,,,,,,,,,,,,en:vegetables,"en:fruits-and-vegetables,en:vegetables",unknown,unknown,"Frutas, Verduras y Legumbres"
Fuet Espetec,100 g,Noel,"Productos a base de carne, Carnes, Embutidos, Salchichas, Salchicha francesa, Embutidos de España, Fuet",100g,100g,419.0,kcal,33.0,g,11.0,g,2.4,g,1.7,g,28.0,g,4.6,g,1.84,g,419.0,kcal,en:processed-meat,"en:fish-meat-eggs,en:processed-meat",en:4-ultra-processed-food-and-drink-products,e,"Carne, Aves y Productos Cárnicos"
pistachos tostados y salados,140 g,Borges,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutos de cáscara y derivados, Frutos de cáscara, Pistachos, Pistachos tostados",100g,100g,642.0,kcal,56.0,g,7.2,g,7.0,g,6.0,g,23.0,g,1.0,g,0.4,g,642.0,kcal,en:nuts,"en:salty-snacks,en:nuts",en:3-processed-foods,c,"Frutas, Verduras y Legumbres"
Níscalo seco,30 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Setas y sus productos, Setas, Níscalos",100g,serving,,,0.3,g,0.07,g,4.0,g,0.5,g,1.8,g,0.013,g,0.0052,g,130.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Rebozuelo cantharellus cibarius,30 g,Frutobos,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Productos deshidratados, Setas y sus productos, Alimentos de origen vegetal deshidratados, Setas deshidratadas",100g,serving,31.0,kcal,0.3,g,0.07,g,4.0,g,0.5,g,1.8,g,0.013,g,0.0052,g,130.0,kJ,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:1-unprocessed-or-minimally-processed-foods,a,"Frutas, Verduras y Legumbres"
Miel de brezo con propóleo,435 gr,Cannamiel,"Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles",100g,serving,,,,,,,,,,,,,,,,,,,en:sweets,"en:sugary-snacks,en:sweets",unknown,unknown,"Snacks, Dulces y Postres"
Chocolate negro ecológico 76% Brasil,80 gr.,Blanxart,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros",100g,100g,592.0,kcal,49.6,g,30.9,g,27.9,g,23.8,g,7.9,g,0.01,g,0.004,g,592.0,kcal,en:chocolate-products,"en:sugary-snacks,en:chocolate-products",unknown,e,"Snacks, Dulces y Postres"
CAÑITAS DE FUET,,campo de los nogales,"Productos a base de carne, Carnes, Embutidos, Salchichas, Salchicha francesa, Embutidos de España, Fuet",100g,100g,384.0,kcal,30.0,g,16.0,g,2.4,g,2.4,g,26.0,g,4.5,g,1.8,g,384.0,kcal,en:processed-meat,"en:fish-meat-eggs,en:processed-meat",unknown,e,"Carne, Aves y Productos Cárnicos"
Disfruta melocoton,,Juver,,100g,100g,,,,,,,,,,,,,,,,,,,,,unknown,unknown,"Frutas, Verduras y Legumbres"
Laurel deshidratado,20 g,Trevijano,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Condimentos, Plantas culinarias, Plantas aromáticas, Productos deshidratados, Alimentos de origen vegetal deshidratados, Plantas aromáticas secas, Laurel, Laurel seco, en:groceries",100g,serving,488.0,kcal,1.2,g,0.3,g,79.0,g,0.3,g,9.0,g,0.01,g,0.004,g,2040.0,kJ,,,en:1-unprocessed-or-minimally-processed-foods,a,"Salsas, Condimentos y Aditivos"
Leche,1 L,Gourmet,"Lácteos, Leches, Leches homogeneizadas, Leche semidesnatada, Leche UHT, Leche de vaca",100g,100g,46.0,kcal,1.6,g,1.1,g,4.8,g,4.8,g,3.15,g,0.15,g,0.06,g,46.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",unknown,b,Lácteos y Derivados
Huerta Berciana Pimientos asados,295 g,Ibsa,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Conservas, Verduras y hortalizas y sus productos, Alimentos de origen vegetal en conserva, Hortalizas, Verduras y hortalizas en conserva, Pimientos, Pimientos en conserva, en:canned-red-peppers",100g,100g,31.0,kcal,0.8,g,0.2,g,3.5,g,1.5,g,2.5,g,1.0,g,0.4,g,31.0,kcal,en:vegetables,"en:fruits-and-vegetables,en:vegetables",en:3-processed-foods,a,Comidas Preparadas y Envasadas
Zinox,,Ioox,Suplementos dietéticos,100g,100g,,,,,,,,,,,,,,,,,,,,,unknown,not-applicable,"Bebidas, Agua e Infusiones"
Iogurt original Eco,,La Torre,"Lácteos, Comidas fermentadas, Productos fermentados de la leche, Postres, Postres lácteos, en:Fermented dairy desserts, Yogures, en:Plain fermented dairy desserts, Yogures naturales",100g,100g,74.0,kcal,3.7,g,2.3,g,6.2,g,6.2,g,4.0,g,0.11,g,0.044,g,74.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",en:3-processed-foods,b,Lácteos y Derivados
